"Adresse","Type de contenu","Taille (octets)","Liens entrants IMG","Indexabilité","Statut d'indexabilité","Dimensions"
"https://ofreropizza.com/wp-content/uploads/2024/09/i114980-donuts-au-sucre.jpeg","image/jpeg","201349","0","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/piiiiizzaaa.jpg","image/jpeg","119677","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/piiiiizza.jpg","image/jpeg","205771","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/piiiizza.jpg","image/jpeg","186279","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/531269.jpg","image/jpeg","495618","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/53936-66e7dc7d51784.webp","image/webp","38462","2","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/104588-66e7ddca408ef.webp","image/webp","20756","2","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/106696-66e7dc79004b7.webp","image/webp","27928","2","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/17543-66e7dc62ec8fd.webp","image/webp","80562","2","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/2148765288-66e7dc68cecb6.webp","image/webp","185118","2","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/25969-66e7dc62c7996.webp","image/webp","43024","2","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/13443.jpg","image/jpeg","421006","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/129575.jpg","image/jpeg","774751","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/171132.jpg","image/jpeg","534894","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/20799424.jpg","image/jpeg","783610","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/18433-66e2edc695adb-1.webp","image/webp","32158","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/30531172.jpg","image/jpeg","476952","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/5562.webp","image/webp","137634","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/close-up-delivery-guy-opening-pizza-box-scaled.webp","image/webp","193432","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/4959.webp","image/webp","268198","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/2149286450-2.webp","image/webp","85634","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/2148357158.webp","image/webp","87694","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/pizzaa.png","image/png","21136","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/63655.jpg","image/jpeg","364760","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/40734-1.jpg","image/jpeg","590521","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/8331.jpg","image/jpeg","526211","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/10/31803-1.jpg","image/jpeg","358528","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/reinee.jpg","image/jpeg","191637","0","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/28924267-66e2f646ab0bf.webp","image/webp","120634","1","Indexable","",""
